feedback_id,request_id,resident_id,rating,feedback_text,sentiment_label,dataset_version
FBK-03452,REQ-015031,RES-02451,4,Resolution acceptable; communication could be improved. Rating given: 4/5. Total downtime felt like 87 hours from resident perspective. Request closure confirmation via email.,Neutral,v1.0.0
FBK-03453,REQ-011581,RES-04315,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 84 hours from resident perspective. Reference token e9212be7.,Positive,v1.0.0
FBK-03454,REQ-010498,RES-06444,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 10 hours from resident perspective. Reference token b54a3996.,Positive,v1.0.0
FBK-03455,REQ-008465,RES-06232,3,Issue was fixed but took longer than expected. Rating given: 3/5. Total downtime felt like 27 hours from resident perspective. Reference token f2243963.,Neutral,v1.0.0
FBK-03456,REQ-006058,RES-03592,3,Technician was professional and resolved the issue quickly. Rating given: 3/5. Total downtime felt like 16 hours from resident perspective. Reference token 8f25cf9b.,Positive,v1.0.0
FBK-03457,REQ-014803,RES-00645,4,Unacceptable delay and repeated visits without permanent fix. Rating given: 4/5. Total downtime felt like 93 hours from resident perspective.,Negative,v1.0.0
FBK-03458,REQ-012484,RES-02621,3,Issue was fixed but took longer than expected. Rating given: 3/5. Total downtime felt like 114 hours from resident perspective. Reference token 6977d763.,Neutral,v1.0.0
FBK-03459,REQ-021277,RES-00455,5,Average experience — problem solved with follow-up visit. Rating given: 5/5. Total downtime felt like 78 hours from resident perspective. Reference token 2a50e89d.,Neutral,v1.0.0
FBK-03460,REQ-002442,RES-06420,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 40 hours from resident perspective. Reference token a630b885.,Positive,v1.0.0
FBK-03461,REQ-008049,RES-04141,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 10 hours from resident perspective. Reference token 8008e06c.,Positive,v1.0.0
FBK-03462,REQ-020954,RES-05946,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 41 hours from resident perspective. Reference token fd805dd6.,Positive,v1.0.0
FBK-03463,REQ-007442,RES-01847,4,Resolution acceptable; communication could be improved. Rating given: 4/5. Total downtime felt like 57 hours from resident perspective. Request closure confirmation via email. Reference token 1f9f4126.,Neutral,v1.0.0
FBK-03464,REQ-005347,RES-06271,2,Issue was fixed but took longer than expected. Rating given: 2/5. Total downtime felt like 70 hours from resident perspective.,Neutral,v1.0.0
FBK-03465,REQ-020496,RES-03085,4,Unacceptable delay and repeated visits without permanent fix. Rating given: 4/5. Total downtime felt like 76 hours from resident perspective.,Negative,v1.0.0
FBK-03466,REQ-012562,RES-00003,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 100 hours from resident perspective. Reference token 9dcf2f66.,Positive,v1.0.0
FBK-03467,REQ-006138,RES-00206,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 14 hours from resident perspective. Reference token c146c386.,Positive,v1.0.0
FBK-03468,REQ-012236,RES-02443,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 88 hours from resident perspective. Reference token 0f578e91.,Positive,v1.0.0
FBK-03469,REQ-006938,RES-06495,3,Poor communication; had to escalate to management. Rating given: 3/5. Total downtime felt like 9 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-03470,REQ-019306,RES-04386,4,Technician was professional and resolved the issue quickly. Rating given: 4/5. Total downtime felt like 60 hours from resident perspective. Reference token c90ecacb.,Positive,v1.0.0
FBK-03471,REQ-005603,RES-06359,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 115 hours from resident perspective. Reference token fc66e3c6.,Positive,v1.0.0
FBK-03472,REQ-018678,RES-01609,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 107 hours from resident perspective. Reference token ae71daf0.,Positive,v1.0.0
FBK-03473,REQ-001781,RES-03913,4,Issue was fixed but took longer than expected. Rating given: 4/5. Total downtime felt like 18 hours from resident perspective. Reference token 5ab42a9a.,Neutral,v1.0.0
FBK-03474,REQ-010451,RES-00181,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 42 hours from resident perspective. Reference token 2d47bbe9.,Positive,v1.0.0
FBK-03475,REQ-008374,RES-05131,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 114 hours from resident perspective. Reference token b9f33403.,Positive,v1.0.0
FBK-03476,REQ-001198,RES-05298,2,,Negative,v1.0.0
FBK-03477,REQ-017530,RES-00670,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 52 hours from resident perspective. Reference token 623ceeed.,Positive,v1.0.0
FBK-03478,REQ-004161,RES-02258,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 9 hours from resident perspective. Reference token 982077cb.,Positive,v1.0.0
FBK-03479,REQ-009210,RES-03052,3,Average experience — problem solved with follow-up visit. Rating given: 3/5. Total downtime felt like 25 hours from resident perspective.,Neutral,v1.0.0
FBK-03480,REQ-013939,RES-01201,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 82 hours from resident perspective.,Neutral,v1.0.0
FBK-03481,REQ-019558,RES-02472,3,Average experience — problem solved with follow-up visit. Rating given: 3/5. Total downtime felt like 109 hours from resident perspective. Reference token be42b398.,Neutral,v1.0.0
FBK-03482,REQ-015787,RES-03898,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 106 hours from resident perspective. Reference token d69b329f.,Neutral,v1.0.0
FBK-03483,REQ-012262,RES-06220,3,Work quality exceeded expectations; thank you maintenance team. Rating given: 3/5. Total downtime felt like 31 hours from resident perspective.,Positive,v1.0.0
FBK-03484,REQ-020499,RES-02333,3,Technician left site without verifying complete resolution. Rating given: 3/5. Total downtime felt like 67 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-03485,REQ-016784,RES-00801,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 78 hours from resident perspective.,Neutral,v1.0.0
FBK-03486,REQ-013414,RES-04891,2,Technician was professional and resolved the issue quickly. Rating given: 2/5. Total downtime felt like 85 hours from resident perspective.,Positive,v1.0.0
FBK-03487,REQ-016927,RES-03932,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 21 hours from resident perspective. Reference token 34859165.,Positive,v1.0.0
FBK-03488,REQ-012311,RES-04061,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 58 hours from resident perspective. Reference token 85b9f8c1.,Positive,v1.0.0
FBK-03489,REQ-001120,RES-03244,2,Resolution acceptable; communication could be improved. Rating given: 2/5. Total downtime felt like 120 hours from resident perspective. Request closure confirmation via email.,Neutral,v1.0.0
FBK-03490,REQ-013933,RES-03432,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 26 hours from resident perspective. Reference token aaff557a.,Positive,v1.0.0
FBK-03491,REQ-003877,RES-04666,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 7 hours from resident perspective. Reference token 9925fd6a.,Positive,v1.0.0
FBK-03492,REQ-021139,RES-06304,1,Poor communication; had to escalate to management. Rating given: 1/5. Total downtime felt like 26 hours from resident perspective. Request closure confirmation via email. Reference token 8bd69c3c.,Negative,v1.0.0
FBK-03493,REQ-008297,RES-03074,1,Poor communication; had to escalate to management. Rating given: 1/5. Total downtime felt like 55 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-03494,REQ-017494,RES-02947,3,Very satisfied with the response time and communication. Rating given: 3/5. Total downtime felt like 72 hours from resident perspective.,Positive,v1.0.0
FBK-03495,REQ-014651,RES-02818,1,Technician left site without verifying complete resolution. Rating given: 1/5. Total downtime felt like 25 hours from resident perspective. Request closure confirmation via email. Reference token eb186ef5.,Negative,v1.0.0
FBK-03496,REQ-005812,RES-03758,5,Technician was professional and resolved the issue quickly. Rating given: 5/5. Total downtime felt like 102 hours from resident perspective. Reference token 235e6bf3.,Positive,v1.0.0
FBK-03497,REQ-004808,RES-04599,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 84 hours from resident perspective. Reference token 9f4d6377.,Positive,v1.0.0
FBK-03498,REQ-012023,RES-00785,3,Technician left site without verifying complete resolution. Rating given: 3/5. Total downtime felt like 80 hours from resident perspective. Request closure confirmation via email. Reference token 4769b2b0.,Negative,v1.0.0
FBK-03499,REQ-000955,RES-01764,5,,Positive,v1.0.0
FBK-03500,REQ-015165,RES-04134,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 75 hours from resident perspective. Reference token d23e2b99.,Positive,v1.0.0
FBK-03501,REQ-011238,RES-04862,5,Very satisfied with the response time and communication. Rating given: 5/5. Total downtime felt like 81 hours from resident perspective. Reference token 7a9be011.,Positive,v1.0.0
FBK-03502,REQ-005526,RES-06462,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 105 hours from resident perspective. Reference token a0b30246.,Positive,v1.0.0
FBK-03503,REQ-018476,RES-06268,5,Issue was fixed but took longer than expected. Rating given: 5/5. Total downtime felt like 21 hours from resident perspective. Reference token 4641d34a.,Neutral,v1.0.0
FBK-03504,REQ-015320,RES-04682,4,Work quality exceeded expectations; thank you maintenance team. Rating given: 4/5. Total downtime felt like 34 hours from resident perspective. Reference token 869e69c8.,Positive,v1.0.0
FBK-03505,REQ-015196,RES-01840,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 71 hours from resident perspective. Reference token 86e67ba9.,Positive,v1.0.0
FBK-03506,REQ-016154,RES-04494,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 9 hours from resident perspective. Reference token 982077cb.,Positive,v1.0.0
FBK-03507,REQ-021265,RES-03350,4,Very satisfied with the response time and communication. Rating given: 4/5. Total downtime felt like 18 hours from resident perspective. Reference token c57d9b77.,Positive,v1.0.0
FBK-03508,REQ-000971,RES-02318,4,Average experience — problem solved with follow-up visit. Rating given: 4/5. Total downtime felt like 82 hours from resident perspective. Reference token 80479a62.,Neutral,v1.0.0
FBK-03509,REQ-015193,RES-01644,4,,Positive,v1.0.0
FBK-03510,REQ-020836,RES-03334,2,Poor communication; had to escalate to management. Rating given: 2/5. Total downtime felt like 71 hours from resident perspective. Request closure confirmation via email.,Negative,v1.0.0
FBK-03511,REQ-012394,RES-02577,5,Work quality exceeded expectations; thank you maintenance team. Rating given: 5/5. Total downtime felt like 23 hours from resident perspective. Reference token 46f125a2.,Positive,v1.0.0
FBK-03512,REQ-014040,RES-04969,5,Issue was fixed but took longer than expected. Rating given: 5/5. Total downtime felt like 48 hours from resident perspective. Reference token aab0e60e.,Neutral,v1.0.0
