feedback_id,request_id,resident_id,rating,feedback_text,sentiment_label,dataset_version
fbk-01998,req-013984,res-05006,4,issue was fixed but took longer than expected. rating given: 4/5. total downtime felt like 26 hours from resident perspective. reference token 972e4138.,neutral,v1.0.0
fbk-01999,req-019729,res-06417,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 2 hours from resident perspective. reference token 4bba8a8f.,positive,v1.0.0
fbk-02000,req-010409,res-04132,4,average experience — problem solved with follow-up visit. rating given: 4/5. total downtime felt like 106 hours from resident perspective.,neutral,v1.0.0
fbk-02001,req-016593,res-02112,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 23 hours from resident perspective.,positive,v1.0.0
fbk-02002,req-016942,res-06135,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 93 hours from resident perspective. reference token 2976294d.,positive,v1.0.0
fbk-02003,req-017608,res-06469,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 91 hours from resident perspective. reference token c76320a4.,positive,v1.0.0
fbk-02004,req-014379,res-03789,3,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,negative,v1.0.0
fbk-02005,req-002706,res-04765,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 31 hours from resident perspective. reference token 0efbcf73.,neutral,v1.0.0
fbk-02006,req-016874,res-05512,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 4 hours from resident perspective. reference token d8ef3e90.,positive,v1.0.0
fbk-02007,req-011326,res-03065,2,resolution acceptable; communication could be improved. rating given: 2/5. total downtime felt like 32 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-02008,req-009274,res-01459,3,very satisfied with the response time and communication. rating given: 3/5. total downtime felt like 77 hours from resident perspective.,positive,v1.0.0
fbk-02009,req-014833,res-05892,3,very satisfied with the response time and communication. rating given: 3/5. total downtime felt like 58 hours from resident perspective.,positive,v1.0.0
fbk-02010,req-006812,res-00165,3,technician was professional and resolved the issue quickly. rating given: 3/5. total downtime felt like 21 hours from resident perspective.,positive,v1.0.0
fbk-02011,req-004256,res-06075,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,positive,v1.0.0
fbk-02012,req-009313,res-02930,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 48 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
fbk-02013,req-021100,res-06458,2,poor communication; had to escalate to management. rating given: 2/5. total downtime felt like 107 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-02014,req-006586,res-05284,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 109 hours from resident perspective.,neutral,v1.0.0
fbk-02015,req-002509,res-02725,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 44 hours from resident perspective. reference token ff71b26c.,positive,v1.0.0
fbk-02016,req-001948,res-02523,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 57 hours from resident perspective. reference token fe68842b.,positive,v1.0.0
fbk-02017,req-008296,res-04986,4,unacceptable delay and repeated visits without permanent fix. rating given: 4/5. total downtime felt like 9 hours from resident perspective.,negative,v1.0.0
fbk-02018,req-004051,res-03240,5,resolution acceptable; communication could be improved. rating given: 5/5. total downtime felt like 73 hours from resident perspective. request closure confirmation via email. reference token 614abb5f.,neutral,v1.0.0
fbk-02019,req-018542,res-03726,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 13 hours from resident perspective.,neutral,v1.0.0
fbk-02020,req-011930,res-01689,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 73 hours from resident perspective. reference token f7664c9f.,positive,v1.0.0
fbk-02021,req-013828,res-03287,1,poor communication; had to escalate to management. rating given: 1/5. total downtime felt like 65 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-02022,req-016913,res-06407,3,work quality exceeded expectations; thank you maintenance team. rating given: 3/5. total downtime felt like 65 hours from resident perspective. reference token 15c3bae0.,positive,v1.0.0
fbk-02023,req-020674,res-03764,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 67 hours from resident perspective. reference token ac19bea0.,positive,v1.0.0
fbk-02024,req-010814,res-02905,5,average experience — problem solved with follow-up visit. rating given: 5/5. total downtime felt like 118 hours from resident perspective.,neutral,v1.0.0
fbk-02025,req-002945,res-05328,4,issue was fixed but took longer than expected. rating given: 4/5. total downtime felt like 93 hours from resident perspective.,neutral,v1.0.0
fbk-02026,req-015949,res-04819,5,resolution acceptable; communication could be improved. rating given: 5/5. total downtime felt like 104 hours from resident perspective. request closure confirmation via email. reference token dadce00e.,neutral,v1.0.0
fbk-02027,req-000769,res-02267,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 60 hours from resident perspective. reference token aa8f2767.,positive,v1.0.0
fbk-02028,req-010639,res-04600,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 99 hours from resident perspective. reference token 81be3d93.,positive,v1.0.0
fbk-02029,req-006038,res-03511,3,poor communication; had to escalate to management. rating given: 3/5. total downtime felt like 21 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-02030,req-014042,res-06499,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 84 hours from resident perspective. reference token c742dcce.,positive,v1.0.0
fbk-02031,req-013985,res-04562,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 62 hours from resident perspective. reference token ddb414ce.,positive,v1.0.0
fbk-02032,req-001064,res-01980,4,poor communication; had to escalate to management. rating given: 4/5. total downtime felt like 99 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-02033,req-005471,res-03513,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 79 hours from resident perspective. reference token bed48ca1.,positive,v1.0.0
fbk-02034,req-015399,res-01522,4,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,neutral,v1.0.0
fbk-02035,req-010935,res-04428,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 41 hours from resident perspective. reference token e6aa1fc5.,positive,v1.0.0
fbk-02036,req-020463,res-01122,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 33 hours from resident perspective. reference token db7c5f17.,positive,v1.0.0
fbk-02037,req-014203,res-05764,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 37 hours from resident perspective. reference token be2e0fa9.,positive,v1.0.0
fbk-02038,req-012636,res-01542,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 111 hours from resident perspective. reference token 267752dc.,positive,v1.0.0
fbk-02039,req-012835,res-06389,5,average experience — problem solved with follow-up visit. rating given: 5/5. total downtime felt like 78 hours from resident perspective. reference token 2a50e89d.,neutral,v1.0.0
fbk-02040,req-001299,res-01417,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 100 hours from resident perspective.,positive,v1.0.0
fbk-02041,req-004501,res-05581,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 70 hours from resident perspective. reference token 5b8c959c.,positive,v1.0.0
fbk-02042,req-001718,res-04934,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 79 hours from resident perspective. request closure confirmation via email.,neutral,v1.0.0
